CL_RN,COMERCIO_CON_MAS_CONSUMO,LIM_CREDITO,ANIO_COSECHA,COD_MORA,PAGO_CONTADO,METAL_TJT,COD_RANGO_EDAD
9990,GASOLINERAS,80000.0,2021,0,N,2,10.0
9991,ARTÍCULOS DE ESPECIALIDAD,9040.0,2017,0,N,6,7.0
9992,TELECOMUNICACIONES,28000.0,2021,0,S,1,5.0
9993,SUPERMERCADOS,8000.0,2017,0,N,6,6.0
9993,SUPERMERCADOS,17000.0,2014,0,N,4,6.0
9994,ROPA/ACCESORIOS,4000.0,2021,0,S,6,9.0
9995,RESTAURANTES,20000.0,2015,0,N,5,6.0
9995,RESTAURANTES,40000.0,2015,0,N,4,6.0
9996,COMIDA/ABARROTES,13000.0,2021,0,N,5,8.0
9997,TELECOMUNICACIONES,18440.0,2021,0,N,4,10.0
9998,RESTAURANTES,25480.0,2019,0,N,4,7.0
9999,TELECOMUNICACIONES,4944.0,2017,0,N,6,9.0
9999,TELECOMUNICACIONES,9000.0,2016,0,N,5,9.0
10000,EDUCACIÓN,52944.0,2020,0,N,3,8.0
10001,SUPERMERCADOS,37400.0,2020,0,N,1,6.0
10001,SUPERMERCADOS,41136.0,2022,0,N,2,6.0
10002,SUPERMERCADOS,8000.0,2022,0,N,5,7.0
10003,TELECOMUNICACIONES,137464.0,2017,0,N,3,9.0
10004,RESTAURANTES,45000.0,2018,0,N,4,5.0
10005,SUPERMERCADOS,9600.0,2017,0,N,5,5.0
10006,TELECOMUNICACIONES,17320.0,2020,0,N,6,5.0
10007,TELECOMUNICACIONES,114640.0,2010,0,N,4,5.0
10008,AUTOMOTRIZ,23400.0,2017,0,N,6,5.0
10008,AUTOMOTRIZ,33416.0,2020,0,N,1,5.0
10009,MERCANCÍA GENERAL,18000.0,2018,0,N,4,9.0
10010,TIENDAS/ALMACENES DEPARTAMENTALES,11600.0,2018,1,S,4,5.0
10011,MERCANCÍA GENERAL,8000.0,2022,0,N,5,5.0
10012,RESTAURANTES,4000.0,2021,0,S,6,5.0
10013,ENTRETENIMIENTO,15200.0,2012,0,N,6,7.0
10014,MASCOTAS/ANIMALES DOMÉSTICOS,9480.0,2019,0,N,6,8.0
10015,MATERIALES/EQUIPOS DE OFICINA,170560.0,2003,0,N,3,10.0
10016,MERCANCÍA GENERAL,80000.0,2021,0,N,2,9.0
10017,MEDICINA,12000.0,2020,0,N,4,8.0
10018,CONSTRUCCIÓN,54568.0,2021,0,S,1,7.0
10019,RESTAURANTES,5000.0,2019,0,N,5,7.0
10020,SUPERMERCADOS,10688.0,2021,0,N,5,7.0
10021,OTROS BIENES Y SERVICIOS,16000.0,2017,0,S,4,7.0
10021,OTROS BIENES Y SERVICIOS,55384.0,2010,0,N,5,7.0
10022,RESTAURANTES,20000.0,2020,0,N,6,9.0
10022,RESTAURANTES,22000.0,2021,0,N,4,9.0
10023,RESTAURANTES,58000.0,2021,0,N,2,8.0
10024,MEDICINA,13760.0,2017,0,N,4,6.0
10025,ENTRETENIMIENTO - PARQUES,120000.0,2021,0,N,3,8.0
10026,TELECOMUNICACIONES,80000.0,2021,0,N,2,7.0
10027,GASOLINERAS,84240.0,2019,0,N,1,7.0
10028,RESTAURANTES,8000.0,2019,0,N,6,9.0
10029,MERCANCÍA GENERAL,44200.0,2020,0,N,3,6.0
10029,MERCANCÍA GENERAL,48616.0,2022,0,N,2,6.0
10030,ARTÍCULOS DE ESPECIALIDAD,21000.0,2020,0,S,4,5.0
10031,SERVICIOS FINANCIEROS,15760.0,2014,0,N,5,7.0
10032,ELECTRÓNICA,67496.0,2018,0,N,2,5.0
10033,TELECOMUNICACIONES,8000.0,2018,0,N,5,12.0
10034,CONSTRUCCIÓN,20000.0,2021,0,S,4,7.0
10035,MEDICINA,37096.0,2022,0,N,1,8.0
10036,SUPERMERCADOS,15000.0,2022,0,N,5,7.0
10037,SUPERMERCADOS,7400.0,2019,0,N,6,11.0
10038,SUPERMERCADOS,6400.0,2012,0,N,6,6.0
10038,SUPERMERCADOS,8000.0,2018,0,N,5,6.0
10039,AUTOMOTRIZ,44848.0,2018,0,N,5,9.0
10040,SUPERMERCADOS,28000.0,2021,0,N,4,6.0
10041,TRANSPORTE,6000.0,2021,0,N,6,7.0
10042,SUPERMERCADOS,115200.0,2019,0,S,2,8.0
10043,ALTO RIESGO,64800.0,2020,0,S,4,8.0
10044,MAYORISTAS,80000.0,2022,0,N,2,10.0
10045,AUTOMOTRIZ,23360.0,2018,0,N,5,4.0
10046,SUPERMERCADOS,80000.0,2022,0,S,2,7.0
10047,ALOJAMIENTO,36360.0,2019,0,S,3,4.0
10047,ALOJAMIENTO,39992.0,2022,0,N,2,4.0
10048,RESTAURANTES,13200.0,2021,0,N,4,9.0
10049,ENTREGA/ALMACENAJE/MUDANZAS,207960.0,2016,0,N,3,7.0
10050,MEDICINA,4496.0,2022,0,N,6,5.0
10051,RESTAURANTES,4000.0,2019,0,N,6,6.0
10052,RESTAURANTES,6000.0,2021,0,N,6,9.0
10053,GASOLINERAS,48352.0,2021,0,N,2,9.0
10054,ARTÍCULOS Y SERVICIOS PERSONALES,25840.0,2016,0,N,4,8.0
10055,SUPERMERCADOS,24176.0,2017,0,N,6,10.0
10056,RESTAURANTES,10000.0,2015,0,N,5,8.0
10057,SUPERMERCADOS,46640.0,2019,0,S,2,11.0
10058,GASOLINERAS,4744.0,2021,0,N,6,10.0
10059,GASOLINERAS,7760.0,2021,0,N,5,7.0
10060,ENTRETENIMIENTO - PARQUES,80000.0,2021,0,N,2,7.0
10061,GASOLINERAS,9456.0,2021,0,N,5,7.0
10062,SUPERMERCADOS,14872.0,2021,0,N,4,8.0
10063,RESTAURANTES,4000.0,2021,0,S,6,7.0
10064,SUPERMERCADOS,6000.0,2018,0,N,6,11.0
10065,MERCANCÍA GENERAL,19480.0,2020,0,S,4,7.0
10066,RESTAURANTES,38000.0,2020,0,N,1,7.0
10067,SUPERMERCADOS,54120.0,2010,0,N,3,6.0
10068,EDUCACIÓN,80000.0,2021,0,N,2,6.0
10069,GASOLINERAS,28600.0,2020,0,N,1,6.0
10070,SUPERMERCADOS,15792.0,2021,0,N,5,8.0
10071,TELECOMUNICACIONES,16856.0,2021,0,N,4,5.0
10072,AUTOMOTRIZ,40720.0,2019,0,N,1,5.0
10073,ARTÍCULOS DE ESPECIALIDAD,80000.0,2022,0,N,2,5.0
10073,ARTÍCULOS DE ESPECIALIDAD,82360.0,2019,0,N,3,5.0
10074,SUPERMERCADOS,7400.0,2019,0,N,6,6.0
10075,RESTAURANTES,27280.0,2011,0,N,4,5.0
10075,RESTAURANTES,40040.0,2018,0,N,4,5.0
10076,COMIDA/ABARROTES,6000.0,2014,0,S,6,8.0
10077,COMIDA/ABARROTES,15840.0,2020,0,N,4,10.0
10078,AUTOMOTRIZ,80000.0,2021,0,N,2,6.0
10079,COMIDA/ABARROTES,19720.0,2018,0,N,4,6.0
10080,RESTAURANTES,16000.0,2022,0,N,4,7.0
10081,EDUCACIÓN,55880.0,2019,0,N,6,6.0
10082,SUPERMERCADOS,22536.0,2019,0,N,1,7.0
10083,SUPERMERCADOS,47560.0,2021,0,N,2,10.0
10084,SUPERMERCADOS,23184.0,2021,0,N,1,6.0
10085,OTROS BIENES Y SERVICIOS,110280.0,2007,0,S,5,9.0
10086,VENTAS EN AMBIENTES DE TARJETA AUSENTE,156000.0,2019,0,N,2,6.0
10087,CONSTRUCCIÓN,7696.0,2021,0,N,6,6.0
10088,COMIDA/ABARROTES,24000.0,2019,0,N,6,8.0
10089,TELECOMUNICACIONES,26840.0,2018,0,N,6,8.0
10090,SUPERMERCADOS,30000.0,2019,0,N,1,8.0
10091,SUPERMERCADOS,34880.0,2018,0,N,4,5.0
10092,MAYORISTAS,21600.0,2011,0,S,6,7.0
10093,ALOJAMIENTO,91640.0,2019,0,N,3,9.0
10094,SUPERMERCADOS,5200.0,2018,0,N,6,6.0
10095,AUTOMOTRIZ,14240.0,2019,0,N,5,8.0
10096,ENTRETENIMIENTO - PARQUES,11440.0,2022,0,N,5,6.0
10097,ENTRETENIMIENTO - PARQUES,4400.0,2021,0,N,6,8.0
10098,PLANTAS,228000.0,2017,0,N,2,8.0
10099,VENTAS EN AMBIENTES DE TARJETA AUSENTE,20000.0,2019,0,N,6,7.0
10099,VENTAS EN AMBIENTES DE TARJETA AUSENTE,22000.0,2021,0,N,4,7.0
10100,RESTAURANTES,15600.0,2018,0,N,6,7.0
10101,RESTAURANTES,5600.0,2020,0,N,5,5.0
10102,TELECOMUNICACIONES,4400.0,2022,0,N,6,6.0
10103,TELECOMUNICACIONES,19600.0,2019,0,N,6,8.0
10104,ARTÍCULOS Y SERVICIOS PERSONALES,5680.0,2012,0,N,6,8.0
10104,ARTÍCULOS Y SERVICIOS PERSONALES,7800.0,2013,0,S,6,8.0
10105,REGALOS,8320.0,2019,0,N,6,10.0
10106,GASTOS DE VIAJE,27792.0,2021,0,N,4,5.0
10107,MERCANCÍA GENERAL,11544.0,2021,0,N,5,9.0
10108,SUPERMERCADOS,18200.0,2020,0,N,5,9.0
10108,SUPERMERCADOS,20016.0,2021,0,N,4,9.0
10109,RESTAURANTES,6600.0,2019,0,S,6,8.0
10110,SUPERMERCADOS,80000.0,2018,0,N,2,7.0
10111,COMIDA/ABARROTES,35000.0,2022,0,N,1,4.0
10112,SUPERMERCADOS,14520.0,2022,0,N,4,5.0
10113,RESTAURANTES,42000.0,2022,0,N,2,3.0
10114,RESTAURANTES,16976.0,2021,0,N,4,6.0
10115,RESTAURANTES,10144.0,2018,0,N,5,10.0
10116,GASOLINERAS,27304.0,2011,0,S,5,11.0
10117,RESTAURANTES,5656.0,2022,0,S,5,5.0
10118,RESTAURANTES,64400.0,2022,0,S,1,4.0
10119,TRANSPORTE,40040.0,2020,0,N,3,4.0
10120,TRANSPORTE,40040.0,2020,0,N,3,4.0
10121,CONSTRUCCIÓN,28320.0,2021,0,N,2,8.0
10122,AEROLÍNEAS,66520.0,2019,0,N,2,10.0
10123,RESTAURANTES,15600.0,2017,0,N,6,11.0
10123,RESTAURANTES,17120.0,2019,0,N,5,11.0
10124,SUPERMERCADOS,4000.0,2021,0,N,6,5.0
10125,ELECTRÓNICA,79216.0,2019,0,N,1,4.0
10125,ELECTRÓNICA,112320.0,2019,0,S,1,4.0
10126,RECURRENTES,26400.0,2019,0,N,4,9.0
10127,SUPERMERCADOS,12000.0,2022,0,N,4,8.0
10128,GASOLINERAS,12272.0,2019,0,N,4,4.0
10129,TELECOMUNICACIONES,145600.0,2018,0,N,2,5.0
10130,TRANSPORTE,8080.0,2019,0,N,4,8.0
10131,RESTAURANTES,80000.0,2019,0,N,2,7.0
10132,GASOLINERAS,9000.0,2018,0,S,5,6.0
10133,ARTÍCULOS PARA EL HOGAR,36888.0,2020,0,N,1,4.0
10134,RECURRENTES,80000.0,2022,0,S,2,8.0
10135,RESTAURANTES,7696.0,2021,0,S,5,5.0
10136,EDUCACIÓN,25520.0,2020,0,N,1,6.0
10136,EDUCACIÓN,38280.0,2020,0,N,1,6.0
10137,LIBROS-PERIÓDICOS,104000.0,2021,0,S,3,5.0
10138,SUPERMERCADOS,140800.0,2019,0,N,2,9.0
10139,CONSTRUCCIÓN,4000.0,2022,0,N,6,4.0
10140,TELECOMUNICACIONES,4000.0,2021,0,N,6,5.0
10141,RESTAURANTES,18000.0,2021,0,N,4,5.0
10142,SUPERMERCADOS,15600.0,2021,0,S,4,7.0
10143,MERCANCÍA GENERAL,152040.0,2018,0,S,2,5.0
10144,OTROS BIENES Y SERVICIOS,12968.0,2021,0,N,5,5.0
10145,SUPERMERCADOS,39960.0,2014,0,N,6,5.0
10146,RESTAURANTES,10504.0,2021,0,N,5,4.0
10147,SUPERMERCADOS,11120.0,2020,0,N,5,5.0
10148,RESTAURANTES,7480.0,2022,0,N,5,4.0
10149,GASOLINERAS,16000.0,2020,0,N,4,6.0
10150,SUPERMERCADOS,6000.0,2022,0,N,6,5.0
10151,RESTAURANTES,7000.0,2022,0,N,5,5.0
10152,COMIDA/ABARROTES,36400.0,2020,0,N,6,4.0
10153,ENTRETENIMIENTO - PARQUES,42896.0,2018,0,N,6,12.0
10154,RECURRENTES,32120.0,2020,0,N,6,4.0
10155,MERCANCÍA GENERAL,22496.0,2021,0,S,4,4.0
10156,GASOLINERAS,16480.0,2020,0,N,6,5.0
10156,GASOLINERAS,18128.0,2021,0,N,4,5.0
10157,SUPERMERCADOS,80000.0,2022,0,N,2,4.0
10158,EDUCACIÓN,23440.0,2021,0,N,1,5.0
10159,AEROLÍNEAS,4832.0,2021,0,N,6,6.0
10160,SUPERMERCADOS,38600.0,2020,0,N,3,6.0
10161,SUPERMERCADOS,104000.0,2018,0,N,6,7.0
10162,GASTOS DE VIAJE,80000.0,2021,0,N,2,6.0
10163,TRANSPORTE,18000.0,2019,0,N,5,4.0
10163,TRANSPORTE,19800.0,2021,0,N,4,4.0
10164,SUPERMERCADOS,4000.0,2021,0,S,6,5.0
10165,ROPA/ACCESORIOS,16944.0,2020,0,N,4,5.0
10166,COMIDA/ABARROTES,14840.0,2018,0,N,5,5.0
10166,COMIDA/ABARROTES,27760.0,2019,0,N,4,5.0
10167,MERCANCÍA GENERAL,68248.0,2018,0,S,2,12.0
10168,COMIDA/ABARROTES,8000.0,2022,0,N,5,5.0
10169,SUPERMERCADOS,21424.0,2020,0,N,4,4.0
10169,SUPERMERCADOS,38960.0,2019,0,N,6,4.0
10170,ROPA/ACCESORIOS,173800.0,2018,0,N,2,5.0
10171,RECURRENTES,4000.0,2021,0,N,6,5.0
10172,ENTRETENIMIENTO - PARQUES,87760.0,2014,0,N,4,7.0
10173,SUPERMERCADOS,20000.0,2021,0,S,4,4.0
10174,JOYERÍAS,16560.0,2021,0,N,5,4.0
10175,TELECOMUNICACIONES,4000.0,2018,0,N,6,6.0
10176,SUPERMERCADOS,8000.0,2022,0,S,5,4.0
10177,GOBIERNO,5200.0,2019,0,N,6,6.0
10178,AUTOMOTRIZ,80000.0,2021,0,S,2,5.0
10179,ARTÍCULOS Y SERVICIOS PERSONALES,6600.0,2019,0,N,5,5.0
10180,AUTOMOTRIZ,4000.0,2021,0,N,6,5.0
10181,SUPERMERCADOS,4000.0,2021,0,N,6,4.0
10182,TRANSPORTE,144000.0,2004,0,S,3,8.0
10183,EDUCACIÓN,29160.0,2020,0,N,5,9.0
10184,RESTAURANTES,13600.0,2020,0,S,5,5.0
10185,CONSTRUCCIÓN,26360.0,2019,0,N,4,5.0
10185,CONSTRUCCIÓN,26856.0,2022,0,N,1,5.0
10186,QUÍMICOS/PETRÓLEO,20000.0,2020,0,S,4,12.0
10187,MEDICINA,6500.0,2018,0,N,5,4.0
10187,MEDICINA,14280.0,2019,0,N,6,4.0
10188,RESTAURANTES,8000.0,2022,0,S,6,4.0
10189,CONSTRUCCIÓN,13520.0,2018,0,N,5,5.0
10190,SUPERMERCADOS,45080.0,2018,0,N,5,8.0
10191,GASOLINERAS,7480.0,2021,0,S,5,4.0
10192,RESTAURANTES,7200.0,2019,0,S,6,6.0
10193,MASCOTAS/ANIMALES DOMÉSTICOS,33000.0,2020,0,S,3,4.0
10194,SUPERMERCADOS,18800.0,2020,0,N,5,4.0
10195,TELECOMUNICACIONES,31024.0,2019,0,N,1,5.0
10195,TELECOMUNICACIONES,66480.0,2020,0,N,4,5.0
10196,SUPERMERCADOS,23376.0,2022,0,N,1,9.0
10197,RESTAURANTES,25320.0,2020,0,N,4,4.0
10197,RESTAURANTES,27848.0,2021,0,N,1,4.0
10198,GASOLINERAS,18000.0,2019,0,S,5,6.0
10199,LIBROS-PERIÓDICOS,39792.0,2018,0,N,5,6.0
10200,ARTÍCULOS Y SERVICIOS PERSONALES,68000.0,2019,0,N,2,4.0
10201,RESTAURANTES,5200.0,2021,0,N,6,6.0
10202,JUGUETERÍAS,5232.0,2021,0,N,5,4.0
10203,SUPERMERCADOS,8496.0,2018,0,N,6,5.0
10204,RESTAURANTES,80000.0,2022,0,S,2,6.0
10205,AUTOMOTRIZ,17280.0,2021,0,N,4,4.0
10206,RESTAURANTES,29720.0,2020,0,S,5,9.0
10207,RECURRENTES,33120.0,2020,0,S,4,9.0
10208,SUPERMERCADOS,80000.0,2022,0,N,2,7.0
10209,RESTAURANTES,12000.0,2022,0,S,4,4.0
10210,ELECTRÓNICA,25080.0,2021,0,N,4,2.0
10211,SUPERMERCADOS,84520.0,2019,0,N,4,6.0
10212,JUGUETERÍAS,121680.0,2020,0,N,3,5.0
10213,MEDICINA,33000.0,2019,0,S,3,8.0
10214,TELECOMUNICACIONES,13160.0,2021,0,N,5,5.0
10214,TELECOMUNICACIONES,14472.0,2022,0,N,4,5.0
10215,RESTAURANTES,5976.0,2019,0,S,5,5.0
10216,SUPERMERCADOS,29192.0,2018,0,N,4,9.0
10217,RESTAURANTES,80000.0,2021,0,N,2,6.0
10218,ROPA/ACCESORIOS,13920.0,2017,0,N,6,4.0
10219,SUPERMERCADOS,18000.0,2021,0,N,4,6.0
10220,SUPERMERCADOS,5000.0,2022,0,S,6,5.0
10221,PASATIEMPOS,80000.0,2021,0,N,2,5.0
10222,SUPERMERCADOS,4000.0,2021,0,N,6,5.0
10223,SUPERMERCADOS,68432.0,2019,0,S,3,9.0
10224,RESTAURANTES,80000.0,2021,0,N,6,7.0
10225,SUPERMERCADOS,8000.0,2022,0,N,5,4.0
10226,RESTAURANTES,5680.0,2021,0,S,5,4.0
10227,MERCANCÍA GENERAL,69000.0,2020,0,N,3,7.0
10228,GASOLINERAS,8000.0,2022,0,N,5,4.0
10229,ALOJAMIENTO,36000.0,2021,0,S,3,6.0
10230,SUPERMERCADOS,40000.0,2020,0,N,3,6.0
10230,SUPERMERCADOS,44000.0,2022,0,N,2,6.0
10231,SUPERMERCADOS,37480.0,2021,0,N,4,5.0
10232,TELECOMUNICACIONES,6000.0,2019,0,S,6,5.0
10233,TRANSPORTE,80000.0,2021,0,S,2,4.0
10234,RESTAURANTES,18000.0,2021,0,N,6,4.0
10235,RESTAURANTES,5480.0,2020,0,N,6,4.0
10236,COMIDA/ABARROTES,8464.0,2020,0,N,5,5.0
10237,TIENDAS/ALMACENES DEPARTAMENTALES,10560.0,2021,0,N,5,6.0
10238,RECURRENTES,7480.0,2021,0,S,5,4.0
10239,RESTAURANTES,12144.0,2020,0,N,4,4.0
10240,ARTÍCULOS Y SERVICIOS PERSONALES,12000.0,2019,0,N,4,6.0
10241,OTROS BIENES Y SERVICIOS,5200.0,2021,0,S,6,5.0
10242,TELECOMUNICACIONES,24000.0,2022,0,N,4,4.0
10243,SUPERMERCADOS,22960.0,2019,0,N,6,5.0
10244,TELECOMUNICACIONES,30000.0,2018,0,N,4,5.0
10245,SERVICIOS FINANCIEROS,15000.0,2018,0,N,5,4.0
10246,ALTO RIESGO,71392.0,2022,0,N,2,8.0
10247,SUPERMERCADOS,47896.0,2021,0,N,2,7.0
10248,TELECOMUNICACIONES,62880.0,2019,0,N,2,8.0
10248,TELECOMUNICACIONES,62904.0,2021,0,N,1,8.0
10249,TELECOMUNICACIONES,30000.0,2022,0,N,4,4.0
10250,RESTAURANTES,16480.0,2018,0,N,6,7.0
10251,ARTÍCULOS Y SERVICIOS PERSONALES,32000.0,2022,0,N,1,2.0
10252,GASOLINERAS,68200.0,2021,0,N,2,5.0
10253,RESTAURANTES,11216.0,2021,0,S,5,4.0
10253,RESTAURANTES,13200.0,2018,0,N,6,4.0
10254,PLANTAS,67256.0,2022,0,N,2,3.0
10255,RESTAURANTES,50680.0,2015,0,N,1,7.0
10255,RESTAURANTES,103960.0,2012,0,N,3,7.0
10256,SUPERMERCADOS,7800.0,2017,0,N,6,4.0
10257,AUTOMOTRIZ,28600.0,2021,0,N,4,7.0
10258,SUPERMERCADOS,6480.0,2020,0,N,6,4.0
10259,RESTAURANTES,6000.0,2017,0,N,6,4.0
10260,RESTAURANTES,14560.0,2021,0,N,5,3.0
10261,SUPERMERCADOS,7488.0,2021,0,N,5,4.0
10262,RESTAURANTES,4304.0,2021,0,N,6,4.0
10263,ALOJAMIENTO,116640.0,2018,0,N,3,6.0
10264,SUPERMERCADOS,4000.0,2020,0,N,6,4.0
10265,AEROLÍNEAS,79200.0,2020,0,N,4,9.0
10266,LIBROS-PERIÓDICOS,160000.0,2020,0,N,4,9.0
10267,MERCANCÍA GENERAL,25864.0,2017,0,N,6,6.0
10268,OTROS BIENES Y SERVICIOS,22760.0,2017,0,N,6,4.0
10269,RESTAURANTES,24000.0,2017,0,N,6,5.0
10269,RESTAURANTES,26400.0,2021,0,N,4,5.0
10270,GASTOS LEGALES,34216.0,2017,0,N,3,7.0
10270,GASTOS LEGALES,56200.0,2016,0,N,1,7.0
10271,TELECOMUNICACIONES,78000.0,2017,0,N,4,4.0
10272,SUPERMERCADOS,51320.0,2017,0,N,4,7.0
10273,GASOLINERAS,5496.0,2021,0,N,6,4.0
10274,JUGUETERÍAS,22272.0,2019,0,N,5,4.0
10275,SUPERMERCADOS,36720.0,2017,0,N,6,4.0
10276,TRANSPORTE,55760.0,2019,0,N,2,5.0
10276,TRANSPORTE,120000.0,2019,0,N,2,5.0
10277,TELECOMUNICACIONES,9896.0,2019,0,N,5,5.0
10277,TELECOMUNICACIONES,26960.0,2017,0,N,6,5.0
10278,SUPERMERCADOS,21240.0,2018,0,N,5,6.0
10279,RESTAURANTES,11128.0,2020,0,S,5,6.0
10280,RECURRENTES,9800.0,2017,0,N,6,5.0
10281,TELECOMUNICACIONES,4000.0,2021,0,S,6,4.0
10282,SUPERMERCADOS,26400.0,2020,0,N,6,7.0
10283,SUPERMERCADOS,12280.0,2017,0,N,6,4.0
10284,RESTAURANTES,48000.0,2017,0,N,4,5.0
10285,AUTOMOTRIZ,50400.0,2022,0,S,2,4.0
10286,RESTAURANTES,20000.0,2017,0,N,4,5.0
10287,ARTÍCULOS Y SERVICIOS PERSONALES,28248.0,2021,0,N,1,4.0
10288,TELECOMUNICACIONES,7976.0,2022,0,N,5,4.0
10288,TELECOMUNICACIONES,8000.0,2021,0,N,6,4.0
10289,JOYERÍAS,8464.0,2021,0,N,5,4.0
10290,ENTRETENIMIENTO,10080.0,2019,0,N,6,4.0
10291,ARTÍCULOS PARA EL HOGAR,33816.0,2018,0,N,6,4.0
10291,ARTÍCULOS PARA EL HOGAR,38240.0,2020,0,S,5,4.0
10292,RESTAURANTES,19520.0,2017,0,N,6,8.0
10293,SUPERMERCADOS,9000.0,2017,0,N,6,5.0
10293,SUPERMERCADOS,12224.0,2017,0,N,6,5.0
10294,AUTOMOTRIZ,9600.0,2017,0,S,6,5.0
10294,AUTOMOTRIZ,15840.0,2019,0,N,5,5.0
10295,RESTAURANTES,39520.0,2019,0,N,1,7.0
10295,RESTAURANTES,43472.0,2021,0,N,2,7.0
10296,MEDICINA,9000.0,2021,0,S,5,5.0
10297,RESTAURANTES,4000.0,2021,0,N,6,4.0
10298,GASOLINERAS,125000.0,2020,0,N,1,4.0
10299,CONSTRUCCIÓN,8000.0,2012,0,N,6,7.0
10299,CONSTRUCCIÓN,42424.0,2017,0,N,3,7.0
10300,ENTRETENIMIENTO - PARQUES,16000.0,2017,0,N,4,5.0
10300,ENTRETENIMIENTO - PARQUES,17600.0,2021,0,N,4,5.0
10301,SUPERMERCADOS,36000.0,2017,1,N,5,6.0
10302,REPARACIONES,23040.0,2019,0,S,5,10.0
10302,REPARACIONES,25344.0,2021,0,N,1,10.0
10303,RESTAURANTES,7800.0,2017,0,N,6,10.0
10303,RESTAURANTES,60000.0,2017,0,N,3,10.0
10304,SUPERMERCADOS,35400.0,2019,0,N,3,4.0
10305,RESTAURANTES,8800.0,2019,0,N,5,5.0
10305,RESTAURANTES,9680.0,2021,0,N,5,5.0
10306,RESTAURANTES,40000.0,2021,0,S,2,5.0
10307,GASOLINERAS,10200.0,2017,0,N,6,8.0
10308,AUTOMOTRIZ,38704.0,2012,0,N,6,7.0
10309,ARTÍCULOS Y SERVICIOS PERSONALES,18000.0,2017,0,N,6,4.0
10309,ARTÍCULOS Y SERVICIOS PERSONALES,19800.0,2020,0,N,4,4.0
10310,MEDICINA,26400.0,2007,0,N,5,12.0
10311,MERCANCÍA GENERAL,80000.0,2017,0,N,2,12.0
10312,TELECOMUNICACIONES,21000.0,2017,0,N,6,6.0
10312,TELECOMUNICACIONES,27280.0,2017,0,N,6,6.0
10313,ALOJAMIENTO,10960.0,2019,0,N,5,4.0
10314,ALQUILER DE AUTOS,15000.0,2016,0,N,4,5.0
10315,GASOLINERAS,17160.0,2013,0,N,6,9.0
10316,ALOJAMIENTO,46616.0,2021,0,S,3,5.0
10317,RESTAURANTES,4000.0,2021,0,N,6,4.0
10318,TELECOMUNICACIONES,11000.0,2019,0,S,6,5.0
10319,RESTAURANTES,14000.0,2016,0,N,4,10.0
10320,TELECOMUNICACIONES,8496.0,2021,0,S,6,4.0
10321,SUPERMERCADOS,7000.0,2021,0,N,6,5.0
10322,SUPERMERCADOS,6000.0,2017,0,N,6,4.0
10323,TIENDAS/ALMACENES DEPARTAMENTALES,13200.0,2021,0,N,4,4.0
10324,AUTOMOTRIZ,80000.0,2017,0,N,3,12.0
10324,AUTOMOTRIZ,80000.0,2019,0,N,2,12.0
10325,RESTAURANTES,20256.0,2017,0,N,6,5.0
10325,RESTAURANTES,20280.0,2017,0,N,6,5.0
10326,EQUIPOS,10400.0,2017,0,N,6,10.0
10327,RESTAURANTES,5000.0,2017,0,N,6,5.0
10328,TELECOMUNICACIONES,28000.0,2020,0,S,4,8.0
10329,SUPERMERCADOS,10800.0,2019,0,N,6,5.0
10329,SUPERMERCADOS,11880.0,2020,0,N,5,5.0
10330,LIBROS-PERIÓDICOS,55720.0,2019,0,S,3,4.0
10331,RESTAURANTES,8352.0,2019,0,N,5,7.0
10331,RESTAURANTES,19520.0,2017,0,N,6,7.0
10332,OTROS BIENES Y SERVICIOS,40000.0,2019,0,N,4,5.0
10332,OTROS BIENES Y SERVICIOS,57160.0,2020,0,N,2,5.0
10333,RESTAURANTES,24120.0,2018,0,N,4,5.0
10334,EDUCACIÓN,26000.0,2015,0,N,4,9.0
10335,RESTAURANTES,28000.0,2021,0,N,1,4.0
10336,SUPERMERCADOS,35040.0,2017,0,N,6,9.0
10337,TIENDAS/ALMACENES DEPARTAMENTALES,68248.0,2017,0,N,6,6.0
10338,CONSTRUCCIÓN,14400.0,2017,0,N,6,4.0
10338,CONSTRUCCIÓN,31680.0,2019,0,N,4,4.0
10339,AUTOMOTRIZ,46000.0,2018,0,N,2,8.0
10339,AUTOMOTRIZ,98400.0,2012,0,N,2,8.0
10340,ARTÍCULOS Y SERVICIOS PERSONALES,9080.0,2017,0,N,6,5.0
10341,COMIDA/ABARROTES,12040.0,2017,0,N,6,8.0
10342,SERVICIOS FINANCIEROS,157600.0,2005,0,N,3,7.0
10343,SUPERMERCADOS,10504.0,2017,0,N,6,4.0
10343,SUPERMERCADOS,32360.0,2019,0,N,4,4.0
10344,RESTAURANTES,8000.0,2017,0,N,6,5.0
10344,RESTAURANTES,8800.0,2021,0,N,5,5.0
10345,SUPERMERCADOS,58520.0,2003,0,N,5,12.0
10346,GASOLINERAS,10400.0,2017,0,S,6,5.0
10347,RESTAURANTES,22000.0,2014,0,N,6,5.0
10348,SUPERMERCADOS,21600.0,2016,0,N,6,7.0
10348,SUPERMERCADOS,23760.0,2019,0,N,5,7.0
10349,TELECOMUNICACIONES,16480.0,2019,1,N,5,6.0
10350,CONSTRUCCIÓN,95136.0,2018,0,N,4,6.0
10351,RESTAURANTES,80000.0,2017,0,S,3,7.0
10352,TELECOMUNICACIONES,6600.0,2017,0,N,6,8.0
10353,TELECOMUNICACIONES,5000.0,2018,0,N,5,5.0
